gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,date_column,year,numeric_rating,countryrating,ch,wcap,ICOV,ROA,LDTC,SDTD,OM,Z_score,xint,lt
,2015-08-11,571093,Ultrafertil S.A.,Corporates,Transportation,BRA,BRAZLONG,brA,,,1,2015-08-11,2015,18,15.753424657534246,,,,,,,,,,
,2015-08-06,571096,Duravant LLC,Corporates,Containers & Packaging,USA,FCLONG,B,,,1,2015-08-06,2015,9,16.573033707865168,,,,,,,,,,
,2015-08-05,571119,Osmose Utilities Services Inc.,Corporates,Telecom Services,USA,STDLONG,B,,,1,2015-08-05,2015,9,16.573033707865168,,,,,,,,,,
,2017-11-29,571131,Galileo Global Education Finance Sarl,Corporates,Commercial & Professional Services,LUX,STDLONG,B,,,1,2017-11-29,2017,9,,,,,,,,,,,
,2016-07-01,571149,Toyota Industries Commercial Finance Inc.,Corporates,Automobiles & Components,USA,STDLONG,AA-,,,1,2016-07-01,2016,20,16.573033707865168,,,,,,,,,,
,2016-08-25,571199,Viva Energy Holding Pty Ltd.,Corporates,Energy,AUS,FCLONG,BBB-,,,1,2016-08-25,2016,14,22.166666666666668,,,,,,,,,,
260654.0,2015-09-15,571294,Weichai Power Co. Ltd.,Corporates,Capital Goods,CHN,FCLONG,BBB,,,1,2015-09-15,2015,15,18.25925925925926,1091.2001149302732,1442.189,8.306150103837101,0.04410068203253797,0.16333937301977794,0.6507045433386183,0.07398191963995428,2.6999559657285492,92.15782523989928,8543.983434144182
313311.0,2021-05-03,571312,Corporacion Inmobiliaria Vesta S.A.B. de C.V.,Corporates,Property & Real Estate,MEX,FCLONG,BBB-,,EE|UKE,0,2021-05-03,2021,14,17.30016051364366,86.39933333333333,,4.721359493559805,0.046492781666074325,0.35388718644807304,,0.682656731575609,,37.836999999999996,1022.7986666666666
319920.0,2015-09-29,571331,Red Star Macalline Group Corp. Ltd.,Corporates,Property & Real Estate,CHN,FCLONG,BBB,,,1,2015-09-29,2015,15,18.25925925925926,614.7918773947786,,5.155567110271833,,0.32733734045949986,,0.44079579769851857,,112.01561082716084,4053.85743108777
350952.0,2016-05-06,571350,Volvo Car AB,Corporates,Automobiles & Components,SWE,FCLONG,BB,,,1,2016-05-06,2016,12,21.304761904761904,1091.2001149302732,-375.5949665524325,4.449254345323737,,0.1380253258624731,0.6289397746320017,0.02785934364143257,,116.01283507242943,10821.906720872932
110620.0,2016-01-05,571401,Icon PLC,Corporates,Health Care,IRL,STDLONG,BBB-,,,1,2016-01-05,2016,14,17.964285714285715,135.11,308.68,48.66040589093862,0.1078133914344962,0.06787274597034659,0.8236253423100149,0.1388866253549763,4.823074522777076,1.9416666666666667,688.7773333333333
12761.0,2015-09-30,571410,SunOpta Inc.,Corporates,Consumer Products,CAN,FCLONG,B,,,1,2015-09-30,2015,9,19.926724137931036,8.438333333333334,151.194,5.018497721032824,0.01420442414830699,0.06341868211644928,0.7934696365484483,0.036518658925587345,3.5156840193252825,8.520333333333333,338.24
29082.0,2015-09-15,571475,CBL & Associates Properties Inc.,Corporates,Property & Real Estate,USA,FCLONG,BBB-,,,1,2015-09-15,2015,14,16.573033707865168,60.562000000000005,,,,0.6635975098903667,0.0,,,243.59799999999998,5108.255666666667
317115.0,2015-09-08,571549,HK Electric Investments Ltd.,Corporates,Electric,CYM,STDLONG,A-,,EE|UKE,0,2015-09-08,2015,17,,184.9713943980424,-77.19348111536493,13.671789241344475,0.0629603473911164,0.46235041328386295,0.11235293726471392,0.5175888791280778,0.7227166148445224,70.06966045802571,6158.645056823069
,2019-03-25,571567,Tennessee Acquisition B.V.,Corporates,Capital Goods,NLD,FCLONG,B+,,,1,2019-03-25,2019,10,22.34375,,,,,,,,,,
,2015-12-28,571596,Taiwan Railway Corp. Ltd.,Corporates,Transportation,TWN,TAIWALONG,twAAA,,,1,2015-12-28,2015,23,20.166666666666668,,,,,,,,,,
315495.0,2015-10-01,571597,Nomura Real Estate Master Fund Inc.,Corporates,Property & Real Estate,JPN,STDLONG,A,,,1,2015-10-01,2015,18,20.304878048780488,,,,,,,,,,
25600.0,2015-09-15,571654,Care Capital Properties Inc.,Corporates,Property & Real Estate,USA,STDLONG,BB+,,,1,2015-09-15,2015,13,16.573033707865168,2.2954999999999997,,48.66040589093862,0.07001670838887011,0.0,,0.5664187030672334,,0.0,211.5675
316100.0,2015-11-18,571659,Midea Group Co. Ltd.,Corporates,Consumer Products,CHN,STDLONG,A-,,,1,2015-11-18,2015,17,18.25925925925926,1091.2001149302732,1436.9917516630596,17.411030566027506,0.07107783338501442,0.02079807926489045,0.964015608077461,0.07785036763487015,2.8020997975126347,101.35065470612639,10052.639108015552
179819.0,2015-09-14,571669,Quanex Building Products Corp,Corporates,Building Materials,USA,FCLONG,BB-,,,1,2015-09-14,2015,11,16.573033707865168,80.45833333333333,141.20866666666666,17.51294238213377,0.0026736661920759713,0.0014001815960778625,0.7724534528067424,0.01367613061368206,5.3757814529971055,0.552,139.84166666666667
,2016-10-19,571670,Interoute Finco PLC,Corporates,Telecom Services,GBR,FCLONG,B+,,,1,2016-10-19,2016,10,19.573221757322177,,,,,,,,,,
25645.0,2018-04-18,571794,Albertsons Cos. Inc.,Corporates,Retailing,USA,FCLONG,B,,,1,2018-04-18,2018,9,16.573033707865168,,,,,,,,,,
100873.0,2015-09-16,571814,Nielsen Holdings PLC,Corporates,Commercial & Professional Services,GBR,STDLONG,BB+,,,1,2015-09-16,2015,13,19.49775784753363,420.5,67.5,2.168311599848234,0.00567961551073947,0.4951554364162034,0.15910503476509646,0.16362291469817794,1.3650616232212365,494.1666666666667,10893.833333333334
284165.0,2015-11-24,571856,Alstria Office AG,Corporates,Property & Real Estate,DEU,STDLONG,BBB,,,1,2015-11-24,2015,15,21.037735849056602,115.19231723591456,,1.9649499705784284,0.021676887191478155,0.48394075168996636,,0.682656731575609,,48.25642457705385,1235.7906051527823
294594.0,2016-01-13,571860,Hangzhou Hikvision Digital Technology Co. Ltd.,Corporates,Information Technology,CHN,FCLONG,A-,,,1,2016-01-13,2016,17,18.25925925925926,1091.2001149302732,1442.189,48.66040589093862,0.21021827050340516,0.011403566606964793,0.9604334903778886,0.23846773797985535,13.895535129512211,10.494314895684768,1086.9008423664548
,2015-09-24,571908,Idera Inc.,Corporates,Information Technology,USA,STDLONG,B,,,1,2015-09-24,2015,9,16.573033707865168,,,,,,,,,,
24944.0,2015-09-18,571919,Hydro One Ltd.,Corporates,Electric,CAN,FCLONG,A,,,1,2015-09-18,2015,18,19.926724137931036,319.52355305703236,-87.49649605653916,2.864713831478537,0.03517401279110005,0.38378791963312897,0.12877710917372448,0.19748501428824583,,407.3664486989252,13510.69466542198
,2015-09-17,571922,Novetta Solutions LLC,Corporates,Commercial & Professional Services,USA,STDLONG,B,,,1,2015-09-17,2015,9,16.573033707865168,,,,,,,,,,
317891.0,2019-09-04,571937,Worldline S.A.,Corporates,Information Technology,FRA,FCLONG,BBB,,,1,2019-09-04,2019,15,19.89316239316239,374.603116822568,65.53027667610236,48.66040589093862,0.041342712997411164,0.007315971522278129,0.8112252966447248,0.15840800305757738,3.2518192755992854,0.9505227643139507,1763.851679437086
6823.0,2015-09-18,571979,Entergy Louisiana LLC,Corporates,Electric,USA,STDLONG,BBB,,,1,2015-09-18,2015,15,16.573033707865168,103.882,141.705,1.9027572885023118,0.028560685364065353,0.3187107633133151,0.09797128204719686,0.11355248562976072,,152.41533333333334,6563.736666666667
,2019-10-17,571995,FC Compassus LLC,Corporates,Health Care,USA,FCLONG,B,,,1,2019-10-17,2019,9,16.573033707865168,,,,,,,,,,
25893.0,2015-09-24,571998,SiteOne Landscape Supply Inc.,Corporates,Capital Goods,USA,FCLONG,B,,,1,2015-09-24,2015,9,16.573033707865168,10.6,282.4,4.626373626373627,0.03904984703976966,0.3533461856237951,0.39781920506507207,0.03578106408295088,,9.1,284.3
,2016-05-27,572000,Schoeller Allibert Group BV,Corporates,Containers & Packaging,NLD,FCLONG,B-,,,1,2016-05-27,2016,8,22.466666666666665,,,,,,,,,,
29129.0,2020-07-19,572019,Empire Resorts Inc.,Corporates,Hotels & Gaming,USA,FCLONG,B+,,EE|UKE,0,2020-07-19,2020,10,16.573033707865168,19.359,-66.63499999999999,-1.025955509302487,-0.10977337231972499,0.5845490266733322,0.1618790536416846,-0.4330797486511394,-0.10277862827294029,55.251999999999995,597.752
163768.0,2015-10-01,572026,GTT Communications Inc.,Corporates,Information Technology,USA,FCLONG,B+,,,1,2015-10-01,2015,10,16.573033707865168,19.92233333333333,-11.819333333333333,0.9708044615778637,-0.07412079121831386,0.431479708978733,0.4158171435054756,0.043519370645302625,0.9996976428947523,7.182666666666667,144.89166666666665
,2019-03-19,572028,Zhejiang Geely Holding Group Co. Ltd.,Corporates,Automobiles & Components,CHN,FCLONG,BBB-,,,1,2019-03-19,2019,14,18.35483870967742,,,,,,,,,,
,2015-09-17,572034,Foundation Building Materials Holding Co. LLC,Corporates,Building Materials,USA,FCLONG,B,,,1,2015-09-17,2015,9,16.573033707865168,,,,,,,,,,
,2015-09-24,572035,"DigiCert, Inc.",Corporates,Information Technology,USA,STDLONG,B-,,,1,2015-09-24,2015,8,16.573033707865168,,,,,,,,,,
7637.0,2015-09-24,572038,Mylan N.V.,Corporates,Health Care,NLD,STDLONG,BBB-,,,1,2015-09-24,2015,14,22.238095238095237,337.0936666666667,1416.9506666666666,4.209589752234832,0.030648434775534236,0.40557833133607346,0.28527451592362424,0.1740657133848531,1.5958355393162416,394.9558333333334,15983.5505
140073.0,2015-09-21,572088,Integer Holdings Corp.,Corporates,Health Care,USA,STDLONG,B+,,,1,2015-09-21,2015,10,16.573033707865168,44.191,203.043,10.681456067536098,0.03111143266717957,0.21980163008031017,0.26825578462294514,0.1182403289283173,3.0029832784285055,11.189333333333332,366.77
,2015-10-29,572154,FULLBEAUTY Brands Holdings Corp.,Corporates,Consumer Products,USA,STDLONG,B-,,,1,2015-10-29,2015,8,16.573033707865168,,,,,,,,,,
26304.0,2015-10-01,572169,CSRA Inc.,Corporates,Information Technology,USA,FCLONG,BB+,,,1,2015-10-01,2015,13,16.573033707865168,4.479,40.366499999999995,20.839169452368395,0.12510463698318383,0.06233347318309648,0.7110966592844059,0.1075291175775758,,21.08,1061.858
,2016-02-03,572179,Lago Resort & Casino,Corporates,Media & Entertainment,USA,FCLONG,B-,,,1,2016-02-03,2016,8,16.573033707865168,,,,,,,,,,
26156.0,2015-09-23,572190,Hewlett Packard Enterprise Co.,Corporates,Information Technology,USA,STDLONG,BBB,,,1,2015-09-23,2015,15,16.573033707865168,1091.2001149302732,1442.189,48.66040589093862,0.027574032560949376,0.008260542140924048,0.698081925215203,0.06909992052384213,,51.0,29149.5
31914.0,2021-09-27,572219,Necessity Retail REIT Inc. (The),Corporates,Property & Real Estate,USA,STDLONG,BB,,,1,2021-09-27,2021,12,16.573033707865168,92.06966666666666,,0.5235787309637634,-0.006369672953873737,0.32856615769305825,,0.13187721091728047,,74.41666666666667,1783.046
30477.0,2017-11-27,572227,Matthews International Corp.,Corporates,Commercial & Professional Services,USA,STDLONG,BB,,,1,2017-11-27,2017,12,16.573033707865168,63.63666666666666,334.4506666666667,7.625994668300763,0.027438085227775535,0.3900877095448307,0.18827488867153697,0.10468531957303674,2.2639158752904223,19.194,1353.1736666666668
,2015-10-20,572253,Alpha Media LLC,Corporates,Media & Entertainment,USA,FCLONG,B,,,1,2015-10-20,2015,9,16.573033707865168,,,,,,,,,,
317429.0,2018-03-20,572277,Seplat Energy PLC,Corporates,Energy,NGA,STDLONG,B-,,,1,2018-03-20,2018,8,11.952380952380953,284.654,313.34933333333333,0.8891841885930475,,0.18107368833606952,0.5408003149110469,0.10822791594200139,1.2619025478246808,78.71466666666667,1128.5353333333333
175308.0,2015-10-02,572279,"Sucampo Pharmaceuticals, Inc.",Corporates,Health Care,USA,FCLONG,B,,,1,2015-10-02,2015,9,16.573033707865168,55.91533333333333,70.69933333333334,10.006750920722904,0.05914456710196341,0.19219919971632918,0.5279440637433034,0.16311628814226733,4.142471348326178,1.92,74.28433333333334
,2015-10-09,572280,Sundial Group LLC,Corporates,Consumer Products,USA,FCLONG,B-,,,1,2015-10-09,2015,8,16.573033707865168,,,,,,,,,,
,2015-10-05,572294,Parkdean Resorts Midco Ltd.,Corporates,Hotels & Gaming,GBR,FCLONG,B,,,1,2015-10-05,2015,9,19.49775784753363,,,,,,,,,,
,2016-04-18,572301,McGraw-Hill Education Inc.,Corporates,Media & Entertainment,USA,STDLONG,B,,,1,2016-04-18,2016,9,16.573033707865168,,,,,,,,,,
,2015-11-09,572303,Jamul Indian Village Development Corp.,Corporates,Media & Entertainment,USA,FCLONG,B,,,1,2015-11-09,2015,9,16.573033707865168,,,,,,,,,,
,2016-09-21,572314,84 Lumber Co.,Corporates,Building Materials,USA,FCLONG,B+,,,1,2016-09-21,2016,10,16.573033707865168,,,,,,,,,,
26061.0,2015-10-19,572369,Match Group Inc.,Corporates,Media & Entertainment,USA,STDLONG,BB,,,1,2015-10-19,2015,12,16.573033707865168,946.942,766.759,24.243634639972456,0.06879450290787129,0.22411709860217935,0.2817820118626207,0.12475028731681422,2.458108374595096,32.019666666666666,2247.932666666667
218003.0,2017-09-15,572392,Woolworths Holdings Ltd.,Corporates,Retailing,ZAF,SALONG,zaA+,,,1,2017-09-15,2017,19,16.5,351.56619729623753,31.797100075619607,12.935678217375836,0.09526416090865401,0.23561902062764403,0.5270032689693452,0.10321925579483016,9.820799971496877,67.19424818961738,1856.4499964249574
,2015-10-13,572396,Plaskolite LLC,Corporates,Chemicals,USA,FCLONG,B,,,1,2015-10-13,2015,9,16.573033707865168,,,,,,,,,,
,2019-02-14,572414,Arctera Holdings Ltd,Corporates,Information Technology,BMU,FCLONG,B-,,,1,2019-02-14,2019,8,19.4,,,,,,,,,,
,2016-05-23,572415,Veritas Bermuda Ltd.,Corporates,Information Technology,BMU,FCLONG,B,,,1,2016-05-23,2016,9,19.4,,,,,,,,,,
279173.0,2016-10-20,572432,Verisure Midholding AB,Corporates,Information Technology,SWE,STDLONG,B+,,,1,2016-10-20,2016,10,21.304761904761904,7.142427113316633,-110.93079468117078,0.15349756947181237,,0.7909493462350171,0.08962589706703634,0.038173944047072965,,278.5089217344525,3600.5632571050287
22632.0,2015-10-15,572473,Lannett Co. Inc.,Corporates,Health Care,USA,STDLONG,B+,,,1,2015-10-15,2015,10,16.573033707865168,56.946,122.55566666666668,48.66040589093862,0.09030780794736697,0.026348661637997383,0.8966873521742084,0.19184606987510625,11.172702082331755,0.218,44.61866666666666
,2015-10-13,572476,Affordable Care Holding Corp.,Corporates,Health Care,USA,STDLONG,B-,,,1,2015-10-13,2015,8,16.573033707865168,,,,,,,,,,
,2015-10-15,572483,Blue Eagle Holdings III LP,Corporates,Commercial & Professional Services,USA,STDLONG,B,,,1,2015-10-15,2015,9,16.573033707865168,,,,,,,,,,
61325.0,2015-12-01,572538,"Pediatrix Medical Group, Inc.",Corporates,Health Care,USA,FCLONG,BBB-,,,1,2015-12-01,2015,14,16.573033707865168,33.44833333333333,74.51066666666667,48.66040589093862,0.08916687015977225,0.0720809210801843,0.3826024889446094,0.21161391640750823,6.3570688838693385,5.850333333333334,921.5466666666667
64853.0,2015-11-06,572569,Qorvo Inc.,Corporates,Information Technology,USA,STDLONG,BB+,,,1,2015-11-06,2015,13,16.573033707865168,191.12466666666668,607.5876666666667,48.66040589093862,-0.004882709207403237,0.029378153331772825,0.6626171705599537,0.0652788233271721,3.483242031679105,4.645333333333333,418.72166666666664
,2015-10-30,572572,Never Slip Topco Inc.,Corporates,Business and Consumer Services,USA,FCLONG,B,,,1,2015-10-30,2015,9,16.573033707865168,,,,,,,,,,
,2015-12-18,572618,Jiangsu New Headline Development Group Co. Ltd.,Corporates,Capital Goods,CHN,FCLONG,BB+,,,1,2015-12-18,2015,13,18.25925925925926,,,,,,,,,,
179925.0,2015-11-09,572649,Rackspace Technology Global Inc.,Corporates,Information Technology,USA,STDLONG,BB+,,,1,2015-11-09,2015,13,16.573033707865168,255.09966666666665,165.097,39.69186429402321,0.06919149131568687,0.04606852984896745,0.5534371821988935,0.10271629797054804,10.296025038667239,3.9599999999999995,479.593
101083.0,2016-05-06,572658,Saipem SpA,Corporates,Energy,ITA,FCLONG,BB+,,,1,2016-05-06,2016,13,17.55823293172691,1091.2001149302732,-1085.7851666666668,0.3185238954358385,-0.023930754364047378,0.177285107953258,0.7268641688559754,0.0041557802156817585,1.2844415407995327,238.48614171549295,16121.35648582458
,2016-10-30,572717,China National Chemical Corp. Ltd.,Corporates,Chemicals,CHN,STDLONG,BBB,,,1,2016-10-30,2016,15,18.25925925925926,,,,,,,,,,
,2015-10-27,572755,Dakar Finance S.A.,Corporates,Automobiles & Components,LUX,STDLONG,B,,,1,2015-10-27,2015,9,,,,,,,,,,,
183684.0,2015-11-05,572859,Team Health Holdings Inc.,Corporates,Health Care,USA,STDLONG,BB-,,,1,2015-11-05,2015,11,16.573033707865168,31.221666666666668,0.5120000000000005,12.047369961857461,0.055623094230388005,0.35555834760374494,0.40858686315170734,0.07625523213090281,2.9717912429660474,15.433,1242.3156666666666
320479.0,2015-11-03,572877,Worldpay Group Ltd.,Corporates,Information Technology,GBR,STDLONG,BB,,,1,2015-11-03,2015,12,19.49775784753363,302.67349568937294,264.84891030344085,1.3244396976638502,,0.5333556636848427,0.42526202357892445,0.25005946607870927,,240.45421800506526,5910.264238439355
,2016-09-01,572878,Worldpay Finance PLC,Corporates,Information Technology,GBR,STDLONG,BB,,,1,2016-09-01,2016,12,19.573221757322177,,,,,,,,,,
,2015-11-10,572879,Pomeroy Group Holdings Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,B,,,1,2015-11-10,2015,9,16.573033707865168,,,,,,,,,,
,2015-11-05,572975,AqGen Ascensus Inc,Corporates,Business and Consumer Services,USA,STDLONG,B,,,1,2015-11-05,2015,9,16.573033707865168,,,,,,,,,,
,2018-04-25,573010,Alpha BidCo SAS,Corporates,Health Care,FRA,FCLONG,B,,,1,2018-04-25,2018,9,19.91743119266055,,,,,,,,,,
,2015-11-18,573080,Swissport Group S.a.r.l,Corporates,Transportation,LUX,FCLONG,B,,,1,2015-11-18,2015,9,,,,,,,,,,,
,2015-11-18,573094,Swissport Investment S.A,Corporates,Transportation,LUX,STDLONG,B,,,1,2015-11-18,2015,9,,,,,,,,,,,
19744.0,2016-04-18,573128,JD.com Inc.,Corporates,Retailing,CYM,STDLONG,BBB-,,,1,2016-04-18,2016,14,,1091.2001149302732,1442.189,-33.492337993998085,-0.06239118690311673,0.010795224247523492,0.9666049056514797,-0.026421205082287125,7.81463281452404,6.259,5284.941
269436.0,2015-11-26,573133,Grupo Gicsa S.A.B. de C.V.,Corporates,Property & Real Estate,MEX,CAVALLONG,mxA,,,1,2015-11-26,2015,18,17.35171102661597,19.987458985708148,,5.641615381599209,,0.25610867355599043,,0.6155753368915836,,61.48473726234544,1866.9355542789863
,2015-11-23,573192,CAA Holdings LLC,Corporates,Media & Entertainment,USA,FCLONG,B+,,,1,2015-11-23,2015,10,16.573033707865168,,,,,,,,,,
,2015-11-25,573256,Global TIP Holdings Two B. V.,Corporates,Transportation,NLD,FCLONG,BB,,,1,2015-11-25,2015,12,22.238095238095237,,,,,,,,,,
213042.0,2015-11-25,573257,Konecranes Terex Plc,Corporates,Capital Goods,USA,FCLONG,BB,,,1,2015-11-25,2015,12,16.573033707865168,164.097619716685,372.5690298840894,8.440560926124837,0.045740586372976864,0.11178444873886402,0.6990383325375182,0.05559697697126834,3.0314656961743616,18.076860169205975,1387.5598750293445
,2016-03-11,573279,Moby SpA,Corporates,Transportation,ITA,FCLONG,B+,,,1,2016-03-11,2016,10,17.55823293172691,,,,,,,,,,
324985.0,2018-04-16,573280,Atacadao S.A.,Corporates,Retailing,BRA,BRAZLONG,brAAA,,,1,2018-04-16,2018,23,14.326797385620916,1091.2001149302732,208.82033725673955,3.5694848426324164,0.04719877206446661,0.10097844539765051,0.7102095268732039,0.05810675477779548,2.779792119709606,315.8959144100535,5878.130330585634
,2016-03-04,573329,EG Group Ltd.,Corporates,Retailing,GBR,FCLONG,B,,,1,2016-03-04,2016,9,19.573221757322177,,,,,,,,,,
296309.0,2016-06-05,573368,Health and Happiness (H&H) International Holdings Ltd.,Corporates,Consumer Products,CHN,STDLONG,BB,,,1,2016-06-05,2016,12,18.25925925925926,334.78007800290385,102.19550582075527,44.33295558873025,0.1058290578429128,0.18671816986910403,0.655266937049595,0.21249970773800975,5.271461029195241,13.435037698263505,857.8352780569552
25645.0,2016-03-25,573389,Albertsons Cos. LLC,Corporates,Consumer Products,USA,STDLONG,B+,,,1,2016-03-25,2016,10,16.573033707865168,,,,,,,,,,
320078.0,2015-12-08,573410,Aroundtown S.A.,Corporates,Property & Real Estate,LUX,FCLONG,BBB-,,,1,2015-12-08,2015,14,,107.57774957261287,,16.78846153846154,,0.3815815309829145,,0.682656731575609,,25.90212870182508,1003.4418322995944
,2016-01-03,573489,HK Zhiyuan Group Ltd.,Corporates,Capital Goods,HKG,FCLONG,BB,,,1,2016-01-03,2016,12,21.0,,,,,,,,,,
18699.0,2016-05-02,573516,PTC Inc.,Corporates,Information Technology,USA,FCLONG,BB,,,1,2016-05-02,2016,12,16.573033707865168,269.6613333333333,114.84066666666666,23.3414799510533,0.057648705866800425,0.22646906138222947,0.5028802057245406,0.15981421659433612,2.4755317657951346,9.957666666666666,1199.411
,2016-01-12,573578,SolarWinds Holdings Inc.,Corporates,Information Technology,USA,FCLONG,B,,,1,2016-01-12,2016,9,16.573033707865168,,,,,,,,,,
,2021-02-19,573725,Concessao Metroviaria do Rio de Janeiro S.A.,Corporates,Transportation,BRA,BRAZLONG,brAA,,,1,2021-02-19,2021,21,13.951456310679612,,,,,,,,,,
317570.0,2019-05-07,573727,Masmovil Ibercom SA.,Corporates,Telecom Services,ESP,STDLONG,BB-,,,1,2019-05-07,2019,11,17.620462046204622,246.29747579897352,-333.49866698306874,0.7134511782854448,-0.01788688502596383,0.3400715314637366,0.41508840101066347,0.04751824498420521,1.652759520442797,125.87091146856385,2124.0805498870955
,2016-01-07,573852,easyJet Airline Co. Ltd.,Corporates,Transportation,GBR,STDLONG,BBB+,,,1,2016-01-07,2016,16,19.573221757322177,,,,,,,,,,
16346.0,2016-05-24,573888,"Metrovacesa, S.A.",Corporates,Property & Real Estate,ESP,STDLONG,BBB-,,,1,2016-05-24,2016,14,17.825454545454544,13.538604405487918,,4.179978089623872,0.05928555649933961,0.0006146406478035147,,0.39034822768283417,,21.277486910617196,69.39131379921926
,2016-01-06,573911,CNT Holdings III Corp.,Corporates,Retailing,USA,FCLONG,B,,,1,2016-01-06,2016,9,16.573033707865168,,,,,,,,,,
277849.0,2018-01-15,573950,Summit Properties Ltd.,Corporates,Property & Real Estate,GGY,STDLONG,BB+,,EU|UKE,0,2018-01-15,2018,13,21.2,40.95642398150736,,8.871000192360407,0.07557270573572358,0.3933925844640571,,0.682656731575609,,12.740225691324722,476.5942548196851
,2018-02-13,574073,Waterlogic Holdings Ltd.,Corporates,Business and Consumer Services,GBR,STDLONG,B,,,1,2018-02-13,2018,9,19.472689075630253,,,,,,,,,,
,2016-01-26,574103,Greenko Energy Holdings,Corporates,Electric,MUS,STDLONG,B+,,,1,2016-01-26,2016,10,,,,,,,,,,,
26812.0,2016-01-12,574150,GCP Applied Technologies Inc.,Corporates,Chemicals,USA,FCLONG,BB-,,,1,2016-01-12,2016,11,16.573033707865168,125.76666666666667,215.53333333333333,48.66040589093862,0.09826147149894371,0.004686704024452369,0.8214650329922183,0.13982918976377476,,4.2,373.6333333333334
162894.0,2016-05-12,574152,Crestwood Equity Partners L.P.,Corporates,Gas,USA,STDLONG,BB-,,,1,2016-05-12,2016,11,16.573033707865168,4.833333333333333,38.9,1.1207317320466998,-0.09325389202596962,0.5814691112850728,0.1452707401398755,0.05193707874088579,,119.56666666666668,2916.1
,2018-09-10,574184,WowMidco SAS,Corporates,Commercial & Professional Services,FRA,FCLONG,B,,,1,2018-09-10,2018,9,19.91743119266055,,,,,,,,,,
,2018-09-10,574185,WowBidco SAS,Corporates,Commercial & Professional Services,FRA,STDLONG,B,,,1,2018-09-10,2018,9,19.91743119266055,,,,,,,,,,
317978.0,2016-04-20,574193,Merlin Properties Socimi S.A.,Corporates,Property & Real Estate,ESP,FCLONG,BBB,,,1,2016-04-20,2016,15,17.825454545454544,328.5121908352392,,4.693329397142477,0.017249074082607896,0.30365601879396376,,0.682656731575609,,60.38028057195735,2950.5093971947426
,2016-06-17,574216,Inovyn Ltd.,Corporates,Chemicals,GBR,STDLONG,B,,,1,2016-06-17,2016,9,19.573221757322177,,,,,,,,,,
,2016-03-29,574223,TruGreen L.P.,Corporates,Commercial & Professional Services,USA,STDLONG,B,,,1,2016-03-29,2016,9,16.573033707865168,,,,,,,,,,
,2016-01-20,574254,BKH Acquisition Corp.,Corporates,Retailing,USA,FCLONG,B-,,,1,2016-01-20,2016,8,16.573033707865168,,,,,,,,,,
,2016-11-03,574261,Gansu Provincial Highway Aviation Tourism Investment Group Co. Ltd.,Corporates,Transportation,CHN,FCLONG,BBB-,,,1,2016-11-03,2016,14,18.25925925925926,,,,,,,,,,
,2016-01-26,574340,Epic/Freedom LLC,Corporates,Health Care,USA,STDLONG,B,,,1,2016-01-26,2016,9,16.573033707865168,,,,,,,,,,
,2016-01-21,574348,Armacell Bidco Luxembourg S.a r.l.,Corporates,Building Materials,LUX,FCLONG,B,,,1,2016-01-21,2016,9,,,,,,,,,,,
,2016-03-14,574349,Peer Holding III B.V.,Corporates,Retailing,NLD,FCLONG,B+,,,1,2016-03-14,2016,10,22.466666666666665,,,,,,,,,,
,2016-01-26,574416,Vizient Inc.,Corporates,Health Care,USA,STDLONG,B,,,1,2016-01-26,2016,9,16.573033707865168,,,,,,,,,,
209289.0,2016-01-29,574463,Pfleiderer Group B.V. & Co. KG,Corporates,Paper & Forest Products,DEU,STDLONG,B,,,1,2016-01-29,2016,9,20.928571428571427,11.511447827304991,40.878154241258805,10.368712923020725,0.06675275061510084,0.05136515698848328,0.6560372281978714,0.08749401670585484,3.5692194770426866,5.36901638351339,142.46713677105797
25898.0,2016-02-09,574468,Surgery Partners Inc.,Corporates,Health Care,USA,STDLONG,B,,,1,2016-02-09,2016,9,16.573033707865168,48.62633333333333,98.98566666666666,1.4036806837610136,-0.01795435834545951,0.940151015107454,0.09491667006449678,0.17957867839745856,0.744527137782867,65.33666666666666,1250.3543333333334
26495.0,2016-01-26,574491,Welbilt Inc.,Corporates,Capital Goods,USA,STDLONG,B+,,,1,2016-01-26,2016,10,16.573033707865168,19.366666666666667,-77.26666666666667,48.66040589093862,0.08330414737808157,0.001364656552782694,0.5686496227062391,0.1148838811335036,,2.066666666666667,614.0
160329.0,2016-02-12,574506,Alphabet Inc.,Corporates,Media & Entertainment,USA,FCLONG,AA,,,1,2016-02-12,2016,21,16.573033707865168,1091.2001149302732,1442.189,48.66040589093862,0.1124970900376195,0.01943463437673826,0.6721653591809073,0.2497791811523893,11.243641118737509,96.0,25791.333333333332
,2016-08-10,574511,American Trailer World Corp.,Corporates,Capital Goods,USA,STDLONG,B,,,1,2016-08-10,2016,9,16.573033707865168,,,,,,,,,,
18774.0,2016-12-02,574519,Valero Energy Partners L.P.,Corporates,Energy,USA,STDLONG,BBB-,,,1,2016-12-02,2016,14,16.573033707865168,230.82666666666668,232.27533333333335,48.66040589093862,0.10385259642821743,0.2162079753687979,0.46788740496223946,0.5081295017036163,,2.404666666666667,195.21966666666665
